line,movie,character,dialogue
2140,The Return of the King,GOLLUM,"No, not very nice at all, my love. She hungers for sweeter meats.    ,     Hobbit meat. And when she throws away the bones and the empty clothes     , then we will find it."
2141,The Return of the King,SMEAGOL,And take it for Meee!
2142,The Return of the King,GOLLUM,For us.
2143,The Return of the King,SMEAGOL,"Yes, we meant for us! Gollum, gollum. The precious will be ours once the Hobbitses are dead!"
2144,The Fellowship of the Ring,MERRY AND PIPPIN,Frodo! Frodo!
2145,The Fellowship of the Ring,SAM,"Strider! , Get off him!"
2146,The Fellowship of the Ring,MERRY,Aragorn!
2147,The Fellowship of the Ring,MERRY,Frodo!
2148,The Fellowship of the Ring,FRODO,Strider!
2149,The Fellowship of the Ring,GANDALF,Into the Mines!
2150,The Fellowship of the Ring,BOROMIR,Legolas!
2151,The Fellowship of the Ring,GANDALF,"We now have but one choice, we must face the long dark of     Moria.  Be on your guard, there are older and fouler things than orcs     in the deep places of the world"
2152,The Fellowship of the Ring,GANDALF,"The wealth of Moria is not in gold, or jewels, but Mithril"
2153,The Fellowship of the Ring,GANDALF,Bilbo had a shirt of mithril rings that Thorin gave him
2154,The Fellowship of the Ring,GIMLI,Aww that was a Kingly gift
2155,The Fellowship of the Ring,GANDALF,"Yes.  I never told him, but its worth was greater than     the value of The Shire!"
2156,The Fellowship of the Ring,MERRY,Pippin!
2157,The Fellowship of the Ring,GANDALF,I've no memory of this place
2158,The Fellowship of the Ring,PIPPIN,Are we lost ?
2159,The Fellowship of the Ring,SAM,Frodo! Come on!
2160,The Fellowship of the Ring,PIPPIN,Frodo!
2161,The Fellowship of the Ring,SAM,Come on faster!
2162,The Fellowship of the Ring,FRODO,How far to the nearest crossing ?
2163,The Fellowship of the Ring,MERRY,"The Brandywine Bridge, twenty miles."
2164,The Fellowship of the Ring,FRODO,Come on!
2165,The Fellowship of the Ring,GATEKEEPER,What do you want ?
2166,The Fellowship of the Ring,FRODO,We're heading for the Prancing Pony.
2167,The Fellowship of the Ring,GATEKEEPR,Hobbits! Four hobbits!  What's more out of     The Shire by your talk!  What business brings you to Bree?
2168,The Fellowship of the Ring,FRODO,We wish to at the Inn.  Our business is our own.
2169,The Fellowship of the Ring,GATEKEEPER,"alright young sir, I     meant no offence. ,My job to ask questions after nightfall. There's talk of strange folk     abroad. Can't be too careful"
2170,The Fellowship of the Ring,MAN,Out of the way! Watch where you're walking!
2171,The Fellowship of the Ring,FRODO,Excuse me ?
2172,The Fellowship of the Ring,BILBO,Today is my One Hundred and Eleventh birthday!
2173,The Fellowship of the Ring,HOBBIT,Happy Birthday!
2174,The Fellowship of the Ring,BILBO,"Alas, elevnty-one years is far too short a time to live     among such excellent and admirable hobbits.,  I don't know half of you half as well as I     should like and I like less than half of you, half as well as you deserve."
2175,The Return of the King,PIPPIN,Why are they still guarding it?
2176,The Return of the King,GANDALF,"They guard it because they have hope. A faint and fading hope that one     day it will flower. That a king will come and this city will be as it once     was before it fell into decay. ,     The old wisdom born out of the west was forsaken. Kings made tombs more     splendid than the houses of the living and counted the old names of their     descent , dearer than the names of their sons.    ,     Childless lords sat in aged halls musing on heraldry or in high, cold towers     asking questions of the stars. And so the people of Gondor fell into ruin.    ,     The line of Kings failed. The white tree withered. The rule of Gondor was     given over to lesser men."
2177,The Return of the King,PIPPIN,Mordor.
2178,The Return of the King,GANDALF,"Yes, there it lies. This city has dwelt ever in the sight of its shadow."
2179,The Return of the King,PIPPIN,A storm is coming.
2180,The Return of the King,GANDALF,"This is not the weather of the world. This is a device of Sauron's     making. A broil of fume he sends ahead of his host. The Orcs of Mordor have     no love of daylight, so he covers the face of the sun to ease their passage     along the road to war. When the shadow of Mordor reaches this city it will     begin."
2181,The Return of the King,PIPPIN,"Well' Minas Tirith' very impressive. ,So where are off to next?"
2182,The Return of the King,GANDALF,"Oh, it's too late for that Peregrin. There's no leaving this city.    ,     Help must come to us."
2183,The Fellowship of the Ring,FRODO,But I know you have something to do with it.
2184,The Fellowship of the Ring,GANDALF,Good gracious me!
2185,The Fellowship of the Ring,FRODO,Before you came along we Bagginses were very well     thought of.
2186,The Fellowship of the Ring,GANDALF,Indeed?
2187,The Fellowship of the Ring,FRODO,"We never had any adventures, or did anything     unexpected."
2188,The Fellowship of the Ring,GANDALF,"If you're referring to the incident with the dragon, I     was barely involved. All I did was give your uncle a little nudge out of the     door."
2189,The Fellowship of the Ring,FRODO,"Whatever you did, you've been officially labelled as a     'disturber of the peace.'"
2190,The Fellowship of the Ring,GANDALF,Oh really?
2191,The Fellowship of the Ring,CHILDREN HOBBITS,Gandalf! Gandalf!
2192,The Fellowship of the Ring,CHILDREN HOBBITS,Fireworks Gandalf! Gandalf! Fireworks Gandalf!
2193,The Fellowship of the Ring,CHILDREN HOBBITS,Hooooraaaay!
2194,The Fellowship of the Ring,FRODO,"Gandalf, I'm glad you're back."
2195,The Return of the King,SAM,You treacherous little toad!
2196,The Return of the King,GOLLUM,"No, no! Master!"
2197,The Return of the King,FRODO,No Sam! Leave him alone!
2198,The Return of the King,SAM,I heard it from his own mouth. He means to murder us.
2199,The Return of the King,GOLLUM,"Never! Smeagol wouldn't hurt a fly! ,     Aaaagh he is a horrid, fat Hobbit who hates Smeagol and who makes up nasty lies!"
2200,The Return of the King,SAM,You miserable little maggot! I'll stove your head in!
2201,The Return of the King,FRODO,Sam!
2202,The Return of the King,SAM,Call me a liar? You're a liar!
2203,The Return of the King,GOLLUM,Waaaah!
2204,The Return of the King,FRODO,If you scare him off then we are lost!
2205,The Return of the King,SAM,I don't care! I can't do it Mr Frodo! I won't wait around for him to     kill us!
2206,The Return of the King,FRODO,I'm not sending him away.
2207,The Return of the King,SAM,You don't see it do you? He's a villain.
2208,The Return of the King,FRODO,We can't do this by ourselves Sam. Not without a guide. I need you on my     side.
2209,The Fellowship of the Ring,MERRY,No
2210,The Fellowship of the Ring,PIPPIN,I think we are
2211,The Fellowship of the Ring,SAM,Ssh! Gandalf's thinking
2212,The Fellowship of the Ring,PIPPIN,Merry!
2213,The Fellowship of the Ring,MERRY,What!
2214,The Fellowship of the Ring,PIPPIN,I'm hungry
2215,The Fellowship of the Ring,FRODO,There's something down there
2216,The Fellowship of the Ring,GANDALF,It's Gollum
2217,The Fellowship of the Ring,FRODO,Gollum!
2218,The Fellowship of the Ring,GANDALF,He's been following us for three days
2219,The Fellowship of the Ring,FRODO,He escaped the dungeons of Barad-D'r!
2220,The Fellowship of the Ring,GANDALF,"Escaped ,     or was set loose and now the Ring has drawn him here ,      He won't ever be rid of his need for it.  He hates and loves the Ring,     as he hates and loves himself.  Smeagol's life is a sad story    ,  Yes    , he was once called, before the Ring     found him. Before it drove him mad"
2221,The Fellowship of the Ring,FRODO,It's a pity Bilbo didnt kill him when he had the chance
2222,The Fellowship of the Ring,GANDALF,"Pity ?  It was pity that stayed Bilbo's hand.      Many that live deserve death and many that die, deserve life. Can you give     it to them Frodo ? Do not be too eager to deal out death and judgement Even     the very wise cannot see all ends.  My heart tells me that Gollum has     some part to play, yet for good or ill.... before this is over.     ,     The pity of Bilbo, may rule the fate of many"
2223,The Fellowship of the Ring,FRODO,I wish the Ring had never come to me.  I wish none of     this had happened.
2224,The Fellowship of the Ring,GANDALF,"So do all who live to see such times, but that is not for     them to decide.  All we have to decide is what to do with the time that     is given to us.  There are other forces at work in this world, Frodo,     besides the will of evil.  Bilbo was meant to find the Ring, in which     case you also were meant to have it and that is an encouraging thought.        Oh! Its that way"
2225,The Fellowship of the Ring,BARLIMAN,"Good Evening little masters.  What can I do for you ?     If you're looking for accomodation, we've got some nice, cosy hobbit sized     rooms available.  Always proud to cater to the little folk, Mr err... ?"
2226,The Fellowship of the Ring,FRODO,"Underhill, my name's     Underhill"
2227,The Fellowship of the Ring,BARLIMAN,"Underhill , yes.."
2228,The Fellowship of the Ring,FRODO,We're friends of Gandalf the Grey. Can you tell him we've     arrived?
2229,The Fellowship of the Ring,BARLIMAN,"Gandalf ?  ,Gandalf ? Oh yes!  I remember!  Elderly chap! Big grey     beard, pointy hat.  , Not seen     him for six months."
2230,The Fellowship of the Ring,SAM,What do we do now ?
2231,The Fellowship of the Ring,FRODO,Sam. He'll be here.  He'll come.
2232,The Fellowship of the Ring,PIPPIN,What's that ?
2233,The Fellowship of the Ring,MERRY,"This my friend, is a pint!"
2234,The Fellowship of the Ring,PIPPIN,It comes in pints ?
2235,The Fellowship of the Ring,MERRY,hmmmhmmm
2236,The Fellowship of the Ring,PIPPIN,I'm getting one!
2237,The Fellowship of the Ring,SAM,You've had a whole half already!
2238,The Fellowship of the Ring,SAM,That fellow's done nothing but stare at you since we     arrived!
2239,The Fellowship of the Ring,GANDALF,"So am I dear boy. , So am I."
2240,The Fellowship of the Ring,BILBO,"No thank     you! We don't want any more visitors, well wishers or distant relations!"
2241,The Fellowship of the Ring,GANDALF,And what about very old friends?
2242,The Fellowship of the Ring,BILBO,Gandalf?
2243,The Fellowship of the Ring,GANDALF,Bilbo Baggins.
2244,The Fellowship of the Ring,BILBO,My dear Gandalf!
2245,The Fellowship of the Ring,GANDALF,"It's good to see you. One hundred and eleven years old     who would believe it. ,     You haven't aged a day!"
2246,The Fellowship of the Ring,BILBO,"Come on, come in! Welcome, welcome. Oh, here we are."
2247,The Fellowship of the Ring,BILBO,"Tea or maybe something a little stronger? I've got a     few bottles of the Old Winyard left, 1296, a very good year, almost as old     as I am."
2248,The Fellowship of the Ring,BILBO,"It was laid down by my father, what say we open one eh?"
2249,The Fellowship of the Ring,GANDALF,"Just tea, thank you."
2250,The Fellowship of the Ring,GANDALF,Owwwh!
2251,The Fellowship of the Ring,BILBO,I was expecting you sometime last week. Not that it     matters; you come and go as you please. Always have done and always will.
2252,The Return of the King,SAM,I'm on your side Mr Frodo
2253,The Return of the King,FRODO,"I know Sam, I know. Trust me. Come Smeagol."
2254,The Return of the King,EOWYN,What time is it?
2255,The Return of the King,EOWYN,"I dreamed I saw a great wave climbing over green lands and above the     hills. I stood upon the brink. It was utterly dark in the abyss before my     feet. A light shone behind me but I could not turn ,     I could only stand there, waiting."
2256,The Return of the King,ARAGORN,Night changes many thoughts. Sleep Eowyn. Sleep while you can.
2257,The Return of the King,LEGOLAS,"The stars are veiled. Something stirs in the East, a sleepless malice , The eye of the enemy     is moving."
2258,The Return of the King,MERRY,What are you doing?
2259,The Return of the King,MERRY,Pippin!
2260,The Return of the King,MERRY,Pippin!
2261,The Return of the King,MERRY,Pippin! Are you mad?
2262,The Return of the King,PIPPIN,"I just want to look at it, just one more time."
2263,The Return of the King,MERRY,Put it back!
2264,The Return of the King,MERRY,Pippin!
2265,The Return of the King,MERRY,No!
2266,The Fellowship of the Ring,MERRY,He's remembered
2267,The Fellowship of the Ring,GANDALF,"No, but the air doesnt smell so foul down here.  If in doubt, Meriadoc,     always follow your nose."
2268,The Fellowship of the Ring,GANDALF,"Let me risk a little more light , Behold the     great realm and dwarf city of Dwarrowdelf."
2269,The Fellowship of the Ring,SAM,There's an eye-opener and no mistake
2270,The Fellowship of the Ring,GIMLI,Oh!
2271,The Fellowship of the Ring,GANDALF,Gimli!
2272,The Fellowship of the Ring,GIMLI,"No, no , no"
2273,The Fellowship of the Ring,GANDALF,"Here lies Balin, son of Fundin, Lord of Moria.    ,  He is dead then.    ,  Its as I feared."
